Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000073415,Gm10501,Gene Expression,0.010353704214414016,0.23484776453975353,0.45142921795696794,150,0.10363017520470269,132
ENSMUSG00000066640,Fbxl18,Gene Expression,0.010351224745360056,0.2371508556515438,0.4550020188026643,267,0.213364251035189,229
ENSMUSG00000089902,Gm13625,Gene Expression,0.01034100768714474,0.2060579410799932,0.40594233332909696,9,0.004461050111261115,9
ENSMUSG00000050312,Nsun3,Gene Expression,0.010340355548990498,0.23705929823073246,0.45491665211400834,199,0.1580500984696096,178
ENSMUSG00000074305,Peak1,Gene Expression,0.010333372332123492,0.23113021242288578,0.4454400624622897,99,0.1285418610158305,91
ENSMUSG00000020288,Ahsa2,Gene Expression,0.010332898821516548,0.23862513881184788,0.4571953601100736,421,0.3226774583587914,341
ENSMUSG00000021311,Mtr,Gene Expression,0.01032985569904674,0.23679115877328405,0.45449232341194673,157,0.12190541511383307,145
ENSMUSG00000029386,Tctn2,Gene Expression,0.010323962007436937,0.2375775873764039,0.4555946750481738,214,0.14954373493123257,185
ENSMUSG00000095956,1700036A12Rik,Gene Expression,0.010322918585445193,0.11266535124544608,0.24469683971205072,3,0.00777734838237244,3
ENSMUSG00000028568,Btf3l4,Gene Expression,0.010317359241718916,0.23951503495566095,0.4584914007092621,640,0.4961764519931977,448
ENSMUSG00000020766,Galk1,Gene Expression,0.01031530217665254,0.23881099590779487,0.4574544832120721,324,0.26791054820698285,274
ENSMUSG00000109108,Gm36371,Gene Expression,0.01031043422141029,0.2268964366493722,0.43894345174678906,24,0.018091835418462925,24
ENSMUSG00000056763,Cspp1,Gene Expression,0.010306861456864486,0.2387457842401668,0.45738118134287026,262,0.19021993021547418,222
ENSMUSG00000022996,Wnt10b,Gene Expression,0.010299681098497689,0.21714214060867976,0.42376255423450404,23,0.015840426510755873,22
ENSMUSG00000052331,Ankrd44,Gene Expression,0.0102988879920453,0.23726215188449995,0.45517038009637323,196,0.16076321767571097,168
ENSMUSG00000041161,Otud3,Gene Expression,0.010298490339119299,0.2263647342210655,0.43809185736449435,48,0.04686797761015561,45
ENSMUSG00000050370,Ch25h,Gene Expression,0.01029422434593739,0.19613394061748224,0.38992815096844574,15,0.01875462473869721,15
ENSMUSG00000051067,Lingo3,Gene Expression,0.01028788353202832,0.23762230755488645,0.4556352360296632,105,0.09182939303349233,98
ENSMUSG00000109829,Gm45605,Gene Expression,0.010285926206263011,0.22195292499796526,0.43127891708319077,49,0.045539587027346694,47
ENSMUSG00000085208,Brip1os,Gene Expression,0.010282948032798764,0.2383985591266593,0.45689708982220456,161,0.1751536922919411,152
ENSMUSG00000003929,Zfp81,Gene Expression,0.010280496102652883,0.24044738618150352,0.4598663305956496,293,0.20530142144523594,242
ENSMUSG00000089718,2310075C17Rik,Gene Expression,0.010280345407772591,0.14966314893823673,0.31140759824281483,3,0.001382796550680032,3
ENSMUSG00000022003,Slc25a30,Gene Expression,0.010268610405286116,0.23731880278648143,0.4552272089439599,110,0.0821166087681545,102
ENSMUSG00000043687,1190005I06Rik,Gene Expression,0.010262385390943318,0.24030230616723047,0.45963433094141676,276,0.24965302807354514,228
ENSMUSG00000010476,Ebf3,Gene Expression,0.010262186322955521,0.2363801936113057,0.45388378058142254,64,0.051462743125907665,56
ENSMUSG00000027365,Trpm7,Gene Expression,0.010257500128327185,0.24133293126581634,0.4610152778556552,344,0.2676630074355801,280
ENSMUSG00000061510,Gm10101,Gene Expression,0.010257425507431106,0.12550811572828535,0.26863628136173745,3,0.002021597899395446,3
ENSMUSG00000058690,Ccser2,Gene Expression,0.01025546523984863,0.2424998191709542,0.4630587222652002,900,0.7393058091297752,586
ENSMUSG00000028252,Ccnc,Gene Expression,0.010248621548687617,0.24159830117130077,0.46142840923173156,367,0.2764387470134494,303
ENSMUSG00000035547,Capn5,Gene Expression,0.010247793087162494,0.2406445376052362,0.4601523443110213,250,0.2293007650283829,218
ENSMUSG00000028637,Ccdc30,Gene Expression,0.010231943036560054,0.24086618432187779,0.46048507469447597,186,0.1283800902313923,161
ENSMUSG00000047613,A430005L14Rik,Gene Expression,0.01023100894620979,0.24306799218658504,0.46391454486633055,511,0.40020970336199013,370
ENSMUSG00000048921,Zfp689,Gene Expression,0.010225017080362641,0.24114513828599415,0.4608545139739846,164,0.12536177300997323,154
ENSMUSG00000057672,Pkn1,Gene Expression,0.01022123201804136,0.24359144160484725,0.4647134416294384,556,0.47021673812164844,430
ENSMUSG00000047407,Tgif1,Gene Expression,0.010220187150840146,0.22844781866137542,0.4411675056291875,27,0.03846695763864429,27
ENSMUSG00000110755,BC049987,Gene Expression,0.010219867347204757,0.2274082783078173,0.4395377760694585,19,0.009586275786340305,19
ENSMUSG00000015396,Cd83,Gene Expression,0.01021692514850381,0.24138292207476386,0.46106260740532906,167,0.1501242972992562,154
ENSMUSG00000010362,Rdm1,Gene Expression,0.010215658913861458,0.2413342960841729,0.4610152778556552,186,0.1618616822465329,166
ENSMUSG00000019802,Sec63,Gene Expression,0.010213259694864564,0.24419290213008105,0.46560185264609194,817,0.6625214234253791,541
ENSMUSG00000056671,Prelid2,Gene Expression,0.010206288529802425,0.1763334820713358,0.35736228906626105,9,0.007665243347223182,9
ENSMUSG00000041187,Prkd2,Gene Expression,0.010205736000768947,0.24013395494226608,0.45944869526364684,84,0.0835709410003367,81
ENSMUSG00000016933,Plcg1,Gene Expression,0.010202823306111724,0.2445654553057932,0.4660396666697918,756,0.6167069332652458,516
ENSMUSG00000042269,Fam92b,Gene Expression,0.010200452186368615,0.22649645873988788,0.4382472302138146,27,0.031171804406326897,27
ENSMUSG00000035759,Bbs10,Gene Expression,0.01020044386969727,0.2334563139532726,0.4490775433241709,60,0.05677421287875717,58
ENSMUSG00000092416,Zfp141,Gene Expression,0.010192031835059167,0.24104816774021431,0.460787420029054,125,0.08542416617400583,117
ENSMUSG00000095407,Tmem200c,Gene Expression,0.010187558802958142,0.2433848362360942,0.46438172662023025,166,0.1211442602064496,149
ENSMUSG00000023971,Rrp36,Gene Expression,0.01018307304148038,0.24298028764999646,0.46383874008588244,172,0.16706910935421646,158
ENSMUSG00000085407,1700095J03Rik,Gene Expression,0.010181347471123816,0.18640506890023367,0.3742426827271074,9,0.00648494599800362,9
ENSMUSG00000000194,Gpr107,Gene Expression,0.010178654177918025,0.24535770719098582,0.46724459882490016,593,0.48149279977128595,431
ENSMUSG00000051486,Pcdhb11,Gene Expression,0.010176335695495763,0.24000343186375162,0.4592444169840687,83,0.06402120487427243,79
ENSMUSG00000027323,Rad51,Gene Expression,0.010176252152305337,0.23518480938282105,0.4519925176447655,27,0.02130929377914461,27
ENSMUSG00000054708,Ankrd24,Gene Expression,0.010173755184621783,0.2455684540787746,0.4673948364921601,597,0.4632138219164619,425
ENSMUSG00000041079,Rwdd2b,Gene Expression,0.010170889237592599,0.2438224977184249,0.46498732622004435,182,0.1260381100785309,162
ENSMUSG00000029196,Tada2b,Gene Expression,0.010166277382317575,0.2453686720086068,0.46724459882490016,321,0.2353483606631901,270
ENSMUSG00000115007,5830448L01Rik,Gene Expression,0.010165032412084923,0.23538419656993614,0.45224083562810624,71,0.05651790742553487,68
ENSMUSG00000053483,Usp21,Gene Expression,0.010164556663151815,0.24548363194172884,0.4673507294050541,347,0.24539753849940793,285
ENSMUSG00000028636,Ppcs,Gene Expression,0.010158168393448061,0.24437597597049088,0.4658590245006932,240,0.21210677223187288,210
ENSMUSG00000005628,Tmod4,Gene Expression,0.010155389911403395,0.14387203457020137,0.3015165032898053,6,0.01883653804744514,6
ENSMUSG00000036368,Rmdn2,Gene Expression,0.010154014175867447,0.24051867835417706,0.45995717577831147,108,0.1010492579386712,99
ENSMUSG00000034292,Traf3ip1,Gene Expression,0.010152014391605162,0.2433020347913435,0.4642695623912992,140,0.10905934045961294,131
ENSMUSG00000074746,Pdzd8,Gene Expression,0.010150676318235166,0.24646782773541043,0.46878355428777596,491,0.38135224254460764,365
ENSMUSG00000035329,Fbxo33,Gene Expression,0.010148332754494737,0.24621074048930547,0.46838673835261296,562,0.4562755603114072,420
ENSMUSG00000041126,H2afv,Gene Expression,0.010140786755131932,0.2474986836677331,0.4703277845930027,2456,2.0805625531197967,924
ENSMUSG00000042622,Maff,Gene Expression,0.010130445976938428,0.22714711891540373,0.43920865201766207,24,0.020815208495902144,22
ENSMUSG00000018920,Cxcl16,Gene Expression,0.01012830898428811,0.23642810850648255,0.4539306975516259,48,0.08775125563751485,44
ENSMUSG00000020814,Mxra7,Gene Expression,0.010127962266426281,0.24549693032838427,0.4673507294050541,184,0.20728659577780165,170
ENSMUSG00000029771,Irf5,Gene Expression,0.010125345101032615,0.24086011978456723,0.46048507469447597,57,0.0448027697594676,56
ENSMUSG00000057058,Skap1,Gene Expression,0.010121162201790058,0.22347869873810833,0.43362023176674885,20,0.018111517316722812,16
ENSMUSG00000048347,Pcdhb18,Gene Expression,0.010120679250005045,0.24125179364490523,0.4609943337692308,81,0.06497818694017374,78
ENSMUSG00000049115,Agtr1a,Gene Expression,0.010109730290362768,0.225533289080859,0.4367434182621623,22,0.019756482185714457,22
ENSMUSG00000028101,Pias3,Gene Expression,0.010096145048826739,0.2473394476961901,0.47011045663954165,320,0.32846324508373526,279
ENSMUSG00000020363,Gfpt2,Gene Expression,0.010095976119034305,0.2468545388215322,0.46938053944111935,186,0.13921252458990166,167
ENSMUSG00000054381,Zfp747,Gene Expression,0.010089907137789497,0.24596476907005194,0.46805698549682484,94,0.06417774553809662,88
ENSMUSG00000057132,Rpgrip1,Gene Expression,0.010089483910086497,0.2448451557514053,0.4664774367779804,106,0.08218929281541167,94
ENSMUSG00000027678,Ncoa3,Gene Expression,0.010087802579810725,0.24876859105483273,0.4724623639131571,375,0.2718958112650763,302
ENSMUSG00000031099,Smarca1,Gene Expression,0.010086099317198283,0.2473600023245095,0.47011045663954165,254,0.23430325725958062,218
ENSMUSG00000024963,Dnajc4,Gene Expression,0.010085385946168549,0.24954746917360038,0.47366498538009594,712,0.5337698483643744,486
ENSMUSG00000055334,Snupn,Gene Expression,0.01008470712186208,0.24844661435082926,0.47194359326228075,248,0.17511490289876439,220
ENSMUSG00000072066,6720489N17Rik,Gene Expression,0.01007896393816667,0.2365065855045534,0.45403627715730155,32,0.020081677046786168,31
ENSMUSG00000032485,Scap,Gene Expression,0.010076893016040213,0.2502631044027144,0.4747876677441879,1418,1.1166473443565674,736
ENSMUSG00000020284,Cfap410,Gene Expression,0.010075276090964999,0.24982532789647616,0.4740501804961402,650,0.5180792123394313,462
ENSMUSG00000059277,R74862,Gene Expression,0.01007501696311626,0.24889077626529654,0.4726479849470248,311,0.24771134228169964,257
ENSMUSG00000084968,Gm12743,Gene Expression,0.01007169760777864,0.20284748649578943,0.40080208595018413,9,0.0046843096978799025,9
ENSMUSG00000078601,Gm12525,Gene Expression,0.010071577825081729,0.2265138798001467,0.4382472302138146,12,0.006356045887746124,12
ENSMUSG00000045210,Vcpip1,Gene Expression,0.010067738637391068,0.25046151202328204,0.4751174517156401,655,0.4776757102321973,456
ENSMUSG00000028848,Gpn2,Gene Expression,0.010066078452837034,0.24758365240121272,0.470443008474567,151,0.1370551717461289,139
ENSMUSG00000038022,Mindy4,Gene Expression,0.010062628754193321,0.24524246205350964,0.46714230726361694,140,0.1348154615833044,129
ENSMUSG00000085025,Gm13715,Gene Expression,0.010062073869186486,0.24448593672081875,0.46597674540933337,47,0.031790659563972735,44
ENSMUSG00000045349,Sh2d5,Gene Expression,0.010062064675819351,0.24957332614740624,0.47366498538009594,356,0.2585220167569748,281
ENSMUSG00000037119,Fam91a1,Gene Expression,0.010054035741396936,0.25085744898906026,0.4757467131957846,758,0.6283364152820118,509
ENSMUSG00000004393,Ddx56,Gene Expression,0.010053705085765112,0.2502233214088594,0.47475878393130533,646,0.5285843278522391,452
ENSMUSG00000097785,B230217O12Rik,Gene Expression,0.010049842520265468,0.2402871997284055,0.45963433094141676,37,0.02491617221806878,36
ENSMUSG00000024096,Ralbp1,Gene Expression,0.010048696232287048,0.2511874993051144,0.4763076740133862,927,0.7520676451192689,584
ENSMUSG00000084136,Vmn1r207-ps,Gene Expression,0.010039824783108556,0.23313945454884077,0.4487316035905185,14,0.012458090587426715,14
ENSMUSG00000108461,AV356131,Gene Expression,0.010027330568820589,0.24937180681849558,0.4734219551620501,181,0.14046271921022158,162
ENSMUSG00000075419,Dolk,Gene Expression,0.010026055591273949,0.25136023918184813,0.4765884801749204,356,0.2768377044360954,286
ENSMUSG00000118100,Gm50340,Gene Expression,0.01001876158385521,0.23801662245820254,0.45622855268628143,27,0.02210225060884679,27
ENSMUSG00000045896,Paip2b,Gene Expression,0.010014507458272905,0.2528380019408556,0.4788737389556794,986,0.7739936863107852,612
ENSMUSG00000021779,Thrb,Gene Expression,0.009996493858622274,0.24605419293990405,0.46818106869234494,74,0.05903492908382562,71
ENSMUSG00000040734,Ppp1r13l,Gene Expression,0.009993825947468438,0.24360676688768512,0.4647134416294384,50,0.03690519959964948,47
ENSMUSG00000003190,Bcl2l12,Gene Expression,0.00998378811820549,0.23802613192602085,0.45622855268628143,48,0.06343890597225345,47
ENSMUSG00000025609,Mkln1,Gene Expression,0.00998305354619413,0.2542332027289065,0.48113913608959574,947,0.760580824009043,607
ENSMUSG00000037709,Fam13a,Gene Expression,0.009979405349236336,0.2493630377207241,0.4734219551620501,194,0.17422042393537482,175
ENSMUSG00000110647,Gm17745,Gene Expression,0.009978206751762288,0.12383912317279244,0.2655726637288142,3,0.0033777203626380774,3
ENSMUSG00000047603,Zfp235,Gene Expression,0.009966303823218167,0.2514068484474006,0.4766301063239333,152,0.11134087650702611,139
ENSMUSG00000037936,Scarb1,Gene Expression,0.009965354827155838,0.25420624279131343,0.4811366759266982,381,0.3151735377675349,306
ENSMUSG00000027886,1700013F07Rik,Gene Expression,0.009959629486756043,0.18407677570925074,0.3706459981263655,4,0.004562796523916345,4
ENSMUSG00000061436,Hipk2,Gene Expression,0.009959155233174694,0.2522586587873663,0.47806322196253576,144,0.13533103643430341,139
ENSMUSG00000038708,Golga4,Gene Expression,0.00995565299980219,0.2553986560676642,0.4828248405143834,929,0.7040124942492971,568
ENSMUSG00000048915,Efna5,Gene Expression,0.00995229389628449,0.2530466514461005,0.47922196960776003,193,0.20286978662162922,169
ENSMUSG00000090799,Klhl33,Gene Expression,0.009946298577931495,0.2508172551658494,0.47574560212580463,78,0.05159814267043869,69
ENSMUSG00000061808,Ttr,Gene Expression,0.009945404717518121,0.2395392956097575,0.4584924418542408,28,0.04158540119263837,24
ENSMUSG00000037958,Nsrp1,Gene Expression,0.009942020048201654,0.2550207133487059,0.48238021673820514,439,0.3340131120762067,348
ENSMUSG00000108668,Gm32816,Gene Expression,0.009924959930100535,0.24111337097893926,0.4608545139739846,31,0.02981555576740726,30
ENSMUSG00000048175,Asb8,Gene Expression,0.009917974051546222,0.2566322663005134,0.4844936496212427,640,0.4909189293312807,454
ENSMUSG00000032849,Abcc4,Gene Expression,0.009916899825176366,0.2542070146862867,0.4811366759266982,131,0.125295672731979,122
ENSMUSG00000106311,Gm43755,Gene Expression,0.00991580751984432,0.1621128081601504,0.33283398548768345,3,0.0014287627256716969,3
ENSMUSG00000085793,Lin52,Gene Expression,0.009914036731315173,0.2561258577136547,0.48382109452026306,357,0.2804816060709903,288
ENSMUSG00000003546,Klc4,Gene Expression,0.009909928068836768,0.25624335353596583,0.4839338947562163,392,0.316509740210733,314
ENSMUSG00000107219,Gm42738,Gene Expression,0.009905131795869082,0.23944124095382868,0.4583955308100036,17,0.009557496951440944,16
ENSMUSG00000001036,Epn2,Gene Expression,0.009901863042679336,0.25785128206122443,0.4860548732442068,1278,1.1202845921536837,705
ENSMUSG00000045284,Dcaf12l1,Gene Expression,0.009900908964844994,0.2575388861465564,0.48559905081187843,627,0.47846568246106574,444
ENSMUSG00000037926,Ssh2,Gene Expression,0.00989314306779008,0.25746434800124174,0.48559905081187843,393,0.28915475912170324,313
ENSMUSG00000022562,Oplah,Gene Expression,0.00989255884492626,0.2565639202286545,0.48441192556503065,252,0.23186799743331216,223
ENSMUSG00000043807,Ly6g5b,Gene Expression,0.009890272688465828,0.23690314035693083,0.4546621174804117,16,0.0111940690185309,16
ENSMUSG00000019927,Ube2d1,Gene Expression,0.009884205762109567,0.25856400042012906,0.4871415316364813,951,0.7104279419339294,583
ENSMUSG00000032180,Tmed1,Gene Expression,0.009881141580947337,0.2580915087904927,0.4864409718180564,482,0.4074410612259432,380
ENSMUSG00000042961,Egflam,Gene Expression,0.009880517201794392,0.2536467106190976,0.48031131449587566,82,0.12533470093011415,78
ENSMUSG00000069094,Pde7a,Gene Expression,0.009874165124832432,0.2569405639376634,0.4848389440744665,218,0.16694386886257925,191
ENSMUSG00000041625,Ggact,Gene Expression,0.009874059846064947,0.2578128165778586,0.4860548732442068,284,0.2841198931577009,249
ENSMUSG00000047248,C2cd3,Gene Expression,0.009870613806230697,0.2583268031378121,0.48678952707478146,276,0.18636340871110926,232
ENSMUSG00000037210,Fam193a,Gene Expression,0.009865785654552818,0.2590502063158717,0.48770308380603816,553,0.43399180850536145,404
ENSMUSG00000043635,Adamts3,Gene Expression,0.00986215197772719,0.19739475015810148,0.3919510384199279,7,0.004089170870893173,7
ENSMUSG00000040213,Kyat3,Gene Expression,0.009861334563112537,0.25496956289690487,0.4823438291342563,94,0.0770450035270407,88
ENSMUSG00000116066,Gm49477,Gene Expression,0.009858080804806501,0.23227721495152354,0.44733842592576734,10,0.005661076176448704,10
ENSMUSG00000038425,Poli,Gene Expression,0.009855341172470514,0.25569636911516613,0.4832387700882881,145,0.10212363899253167,127
ENSMUSG00000035298,Klhl35,Gene Expression,0.009846522043286388,0.23912875089275776,0.45793333454767643,16,0.010435870954806945,15
